Protein,CellCondition,Cell_population,Timepoint,conditionID,condition_proteinID,Cell_proportion_raw,control_median3,Cell_proportion_norm1med3,T_statistic_all3,p_raw_all3,p_adj_all3
APLP2,Resting,T_activation,24hr,Resting 24hr,Resting 24hr APLP2,0.5367919814464578,0.5137376359297324,0.04294837909948346,1.2490280746512266,0.2316306963692173,0.5485159236318758
APLP2,Resting,T0,24hr,Resting 24hr,Resting 24hr APLP2,0.068800846,0.06200615550000001,0.09875882194820675,0.9999683400233594,0.33761575872301974,0.6340397878103351
APLP2,Resting,T4,24hr,Resting 24hr,Resting 24hr APLP2,0.2729449265,0.282257988,-0.03299485540157679,-1.0367842587503662,0.31992065023731625,0.6264468771152601
APLP2,Resting,T8,24hr,Resting 24hr,Resting 24hr APLP2,0.258294692,0.2518402785,0.02498856422492793,1.8875949555178886,0.0782566345618501,0.3185754981198793
APLP2,Resting,B,4hr,Resting 4hr,Resting 4hr APLP2,0.102992522,0.0973823945,0.054471211997313806,2.732570750291424,0.012406833055844687,0.11334582880639472
APLP2,Resting,B_activation,4hr,Resting 4hr,Resting 4hr APLP2,0.29647692296771055,0.28950916995562237,0.023501839341630804,1.291528359286841,0.22141812591766769,0.5400091359683996
APLP2,Resting,ConvB,4hr,Resting 4hr,Resting 4hr APLP2,0.0783312845,0.07499563849999999,0.04258382868724707,1.3004803208019156,0.2152789768821805,0.5349297907082496
APLP2,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr APLP2,0.070060758,0.076596224,-0.08532360550828202,-3.0025804568324648,0.01049041638824411,0.10542434981904825
APLP2,Resting,ConvT,4hr,Resting 4hr,Resting 4hr APLP2,0.43058244300000004,0.43374406899999995,-0.007289150967041622,-0.17266818824799826,0.8645399605373767,0.9424299345705514
APLP2,Resting,M14,4hr,Resting 4hr,Resting 4hr APLP2,0.1105290475,0.112513025,-0.01763331400964464,-1.203882444508339,0.24939770346760173,0.567915774295888
APLP2,Resting,M16,4hr,Resting 4hr,Resting 4hr APLP2,0.015345704,0.0159794195,-0.03965823038815655,NA,NA,NA
APLP2,Resting,Negs,4hr,Resting 4hr,Resting 4hr APLP2,0.0634179235,0.063608669,-0.002998734339182695,-0.02542150455691983,0.9799675765875494,0.9923832465601597
APLP2,Resting,NK,4hr,Resting 4hr,Resting 4hr APLP2,0.1200367625,0.120395395,-0.0029787891804333327,-1.544388562642617,0.14500658212009243,0.433455677393053
APLP2,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr APLP2,0.7293189836689944,0.5837468870995881,0.1996000376091609,3.6535731249183874,0.003572027789100838,0.054791192137203286
APLP2,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr APLP2,0.023449533,0.021924569499999998,0.06503172152724764,2.13907702790553,0.04967337594402213,0.2508063360714523
APLP2,Resting,PolarizedNK,4hr,Resting 4hr,Resting 4hr APLP2,0.0500088955,0.043480663,0.13054142537501143,4.111460341528129,5.106796330891629e-4,0.01944475695879265
APLP2,Resting,PolarizedT,4hr,Resting 4hr,Resting 4hr APLP2,0.157451061,0.1552011015,0.014289897354200803,0.4214373428023184,0.6783472927471287,0.8499089328974808
APLP2,Resting,T_activation,4hr,Resting 4hr,Resting 4hr APLP2,0.3647432697641247,0.3597384456252047,0.013721498253159183,0.3108973488763071,0.7592939731548299,0.8889305701010694
APLP2,Resting,T0,4hr,Resting 4hr,Resting 4hr APLP2,0.0714672705,0.06729434749999999,0.05838928744312418,1.4098699367176535,0.178005449849786,0.48668893657473283
APLP2,Resting,T4,4hr,Resting 4hr,Resting 4hr APLP2,0.27579425999999996,0.276006823,-7.701367585396773e-4,-0.3173276595956378,0.75494002867231,0.8876122219690883
APLP2,Resting,T8,4hr,Resting 4hr,Resting 4hr APLP2,0.248338637,0.250318184,-0.007908123047105512,-1.0815112173644166,0.2941820295754031,0.6077583322624569
Buffer,Activated,B,24hr,Activated 24hr,Activated 24hr Buffer,0.10187371249999999,0.103368426,-0.014460058625638823,NA,NA,NA
Buffer,Activated,B_activation,24hr,Activated 24hr,Activated 24hr Buffer,0.7280757389330116,0.7463498664486611,-0.02448466642407648,NA,NA,NA
Buffer,Activated,ConvB,24hr,Activated 24hr,Activated 24hr Buffer,0.058182453,0.058813168,-0.010724043976002058,NA,NA,NA
Buffer,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr Buffer,0.0524238665,0.0531897805,-0.014399645811661123,NA,NA,NA
Buffer,Activated,ConvT,24hr,Activated 24hr,Activated 24hr Buffer,0.40349928,0.4062744755,-0.006830838921358706,NA,NA,NA
Buffer,Activated,M14,24hr,Activated 24hr,Activated 24hr Buffer,0.050559204499999996,0.0473513125,0.06344822929324367,NA,NA,NA
Buffer,Activated,M16,24hr,Activated 24hr,Activated 24hr Buffer,0.006199769,0.005882159,0.05122932806044875,NA,NA,NA
Buffer,Activated,Negs,24hr,Activated 24hr,Activated 24hr Buffer,0.08425248199999999,0.08711513,-0.032860514585698365,NA,NA,NA
Buffer,Activated,NK,24hr,Activated 24hr,Activated 24hr Buffer,0.122957645,0.123294605,-0.0027329662964571504,NA,NA,NA
Buffer,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr Buffer,1.3541069536353836,1.3529529881664586,8.521966937891628e-4,NA,NA,NA
Buffer,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr Buffer,0.0424296025,0.043414714,-0.02269072876997424,NA,NA,NA
Buffer,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr Buffer,0.072046092,0.0711793735,0.012030055703784768,NA,NA,NA
Buffer,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr Buffer,0.22751902699999998,0.2270563485,0.002033581569421796,NA,NA,NA
Buffer,Activated,T_activation,24hr,Activated 24hr,Activated 24hr Buffer,0.5614133531662853,0.5614133531662853,0,NA,NA,NA
Buffer,Activated,T0,24hr,Activated 24hr,Activated 24hr Buffer,0.0636174615,0.0628018265,0.012820929675101782,NA,NA,NA
Buffer,Activated,T4,24hr,Activated 24hr,Activated 24hr Buffer,0.303480068,0.3043045645,-0.002709445063220515,NA,NA,NA
Buffer,Activated,T8,24hr,Activated 24hr,Activated 24hr Buffer,0.2685779215,0.27036526,-0.006610828994819871,NA,NA,NA
Buffer,Activated,B,4hr,Activated 4hr,Activated 4hr Buffer,0.107069685,0.107069685,0,NA,NA,NA
Buffer,Activated,B_activation,4hr,Activated 4hr,Activated 4hr Buffer,0.2584974983272899,0.2584974983272899,0,NA,NA,NA
Buffer,Activated,ConvB,4hr,Activated 4hr,Activated 4hr Buffer,0.085766995,0.085766995,0,NA,NA,NA
Buffer,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr Buffer,0.0612178535,0.0612178535,0,NA,NA,NA
Buffer,Activated,ConvT,4hr,Activated 4hr,Activated 4hr Buffer,0.420628754,0.4317089275,-0.02566584287280001,NA,NA,NA
Buffer,Activated,M14,4hr,Activated 4hr,Activated 4hr Buffer,0.1006308165,0.0998607735,0.007652158918933128,NA,NA,NA
Buffer,Activated,M16,4hr,Activated 4hr,Activated 4hr Buffer,0.013076183,0.013076183,0,NA,NA,NA
Buffer,Activated,Negs,4hr,Activated 4hr,Activated 4hr Buffer,0.065995841,0.065821646,0.0026394845093344896,NA,NA,NA
Buffer,Activated,NK,4hr,Activated 4hr,Activated 4hr Buffer,0.11114358,0.11114358,0,NA,NA,NA
Buffer,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr Buffer,0.8060132004498398,0.832460326371414,-0.03176983344882481,NA,NA,NA
Buffer,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr Buffer,0.022384341000000002,0.022384341000000002,0,NA,NA,NA
Buffer,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr Buffer,0.051215231,0.052739208999999995,-0.028896489516935974,NA,NA,NA
Buffer,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr Buffer,0.17629042,0.167084634,0.05221943427215156,NA,NA,NA
Buffer,Activated,T_activation,4hr,Activated 4hr,Activated 4hr Buffer,0.4213532140671625,0.38407240779305374,0.0884787513882979,NA,NA,NA
Buffer,Activated,T0,4hr,Activated 4hr,Activated 4hr Buffer,0.0547928315,0.0547928315,0,NA,NA,NA
Buffer,Activated,T4,4hr,Activated 4hr,Activated 4hr Buffer,0.291140746,0.2892566795,0.006471325384321175,NA,NA,NA
Buffer,Activated,T8,4hr,Activated 4hr,Activated 4hr Buffer,0.25548660199999995,0.2571123255,-0.006323008812738013,NA,NA,NA
Buffer,Resting,B,24hr,Resting 24hr,Resting 24hr Buffer,0.091134612,0.091134612,0,NA,NA,NA
Buffer,Resting,B_activation,24hr,Resting 24hr,Resting 24hr Buffer,0.7019246071266796,0.7019246071266796,0,NA,NA,NA
Buffer,Resting,ConvB,24hr,Resting 24hr,Resting 24hr Buffer,0.0532931405,0.0532931405,0,NA,NA,NA
Buffer,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr Buffer,0.059713321,0.059594602499999996,0.0019881409710909145,NA,NA,NA
Buffer,Resting,ConvT,24hr,Resting 24hr,Resting 24hr Buffer,0.40299622300000004,0.39956714000000004,0.008508970566704292,NA,NA,NA
Buffer,Resting,M14,24hr,Resting 24hr,Resting 24hr Buffer,0.08572885150000001,0.08572885150000001,0,NA,NA,NA
Buffer,Resting,M16,24hr,Resting 24hr,Resting 24hr Buffer,0.037002205499999996,0.037002205499999996,0,NA,NA,NA
Buffer,Resting,Negs,24hr,Resting 24hr,Resting 24hr Buffer,0.06310767249999999,0.06394903099999999,-0.013156704438570777,NA,NA,NA
Buffer,Resting,NK,24hr,Resting 24hr,Resting 24hr Buffer,0.1216170395,0.1229135675,-0.01054829036672461,NA,NA,NA
Buffer,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr Buffer,1.052916091587167,1.1702523121454966,-0.10026574554953016,NA,NA,NA
Buffer,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr Buffer,0.036547659999999996,0.035920714,0.017154203579654522,NA,NA,NA
Buffer,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr Buffer,0.064541137,0.06577430249999999,-0.01874843902753654,NA,NA,NA
Buffer,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr Buffer,0.19963996550000002,0.2035539045,-0.01922802222641707,NA,NA,NA
Buffer,Resting,T_activation,24hr,Resting 24hr,Resting 24hr Buffer,0.49898913393698624,0.5137376359297324,-0.02870823735943583,NA,NA,NA
Buffer,Resting,T0,24hr,Resting 24hr,Resting 24hr Buffer,0.06200615550000001,0.06200615550000001,0,NA,NA,NA
Buffer,Resting,T4,24hr,Resting 24hr,Resting 24hr Buffer,0.282257988,0.282257988,0,NA,NA,NA
Buffer,Resting,T8,24hr,Resting 24hr,Resting 24hr Buffer,0.2512125165,0.2518402785,-0.0024926989587967423,NA,NA,NA
Buffer,Resting,B,4hr,Resting 4hr,Resting 4hr Buffer,0.0973823945,0.0973823945,0,NA,NA,NA
Buffer,Resting,B_activation,4hr,Resting 4hr,Resting 4hr Buffer,0.2798228435802702,0.28950916995562237,-0.033457753261621856,NA,NA,NA
Buffer,Resting,ConvB,4hr,Resting 4hr,Resting 4hr Buffer,0.07499563849999999,0.07499563849999999,0,NA,NA,NA
Buffer,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr Buffer,0.0754510045,0.076596224,-0.014951383243121784,NA,NA,NA
Buffer,Resting,ConvT,4hr,Resting 4hr,Resting 4hr Buffer,0.43374406899999995,0.43374406899999995,0,NA,NA,NA
Buffer,Resting,M14,4hr,Resting 4hr,Resting 4hr Buffer,0.11257104200000001,0.112513025,5.153812114487438e-4,NA,NA,NA
Buffer,Resting,M16,4hr,Resting 4hr,Resting 4hr Buffer,0.0159794195,0.0159794195,0,NA,NA,NA
Buffer,Resting,Negs,4hr,Resting 4hr,Resting 4hr Buffer,0.063608669,0.063608669,0,NA,NA,NA
Buffer,Resting,NK,4hr,Resting 4hr,Resting 4hr Buffer,0.1187264735,0.120395395,-0.013862004439621661,NA,NA,NA
Buffer,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr Buffer,0.5837468870995881,0.5837468870995881,0,NA,NA,NA
Buffer,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr Buffer,0.021924569499999998,0.021924569499999998,0,NA,NA,NA
Buffer,Resting,PolarizedNK,4hr,Resting 4hr,Resting 4hr Buffer,0.043480663,0.043480663,0,NA,NA,NA
Buffer,Resting,PolarizedT,4hr,Resting 4hr,Resting 4hr Buffer,0.15460662349999998,0.1552011015,-0.0038303722992585167,NA,NA,NA
Buffer,Resting,T_activation,4hr,Resting 4hr,Resting 4hr Buffer,0.3597384456252047,0.3597384456252047,0,NA,NA,NA
Buffer,Resting,T0,4hr,Resting 4hr,Resting 4hr Buffer,0.067519151,0.06729434749999999,0.0033294775877737155,NA,NA,NA
Buffer,Resting,T4,4hr,Resting 4hr,Resting 4hr Buffer,0.273048105,0.276006823,-0.010719727751078193,NA,NA,NA
Buffer,Resting,T8,4hr,Resting 4hr,Resting 4hr Buffer,0.2513284125,0.250318184,0.0040195554889759545,NA,NA,NA
Carryover,Activated,B,24hr,Activated 24hr,Activated 24hr Carryover,0.103368426,0.103368426,0,NA,NA,NA
Carryover,Activated,B_activation,24hr,Activated 24hr,Activated 24hr Carryover,0.7914243535735901,0.7463498664486611,0.05695362661181715,NA,NA,NA
Carryover,Activated,ConvB,24hr,Activated 24hr,Activated 24hr Carryover,0.058813168,0.058813168,0,NA,NA,NA
Carryover,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr Carryover,0.05390393,0.0531897805,0.013248560911978104,NA,NA,NA
Carryover,Activated,ConvT,24hr,Activated 24hr,Activated 24hr Carryover,0.410158666,0.4062744755,0.009469970579629288,NA,NA,NA
Carryover,Activated,M14,24hr,Activated 24hr,Activated 24hr Carryover,0.0473513125,0.0473513125,0,NA,NA,NA
Carryover,Activated,M16,24hr,Activated 24hr,Activated 24hr Carryover,0.005533375,0.005882159,-0.05929523496389669,NA,NA,NA
Carryover,Activated,Negs,24hr,Activated 24hr,Activated 24hr Carryover,0.08796096649999999,0.08711513,0.009616043725485765,NA,NA,NA
Carryover,Activated,NK,24hr,Activated 24hr,Activated 24hr Carryover,0.123294605,0.123294605,0,NA,NA,NA
Carryover,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr Carryover,1.338233811362022,1.3529529881664586,-0.010879296570669625,NA,NA,NA
Carryover,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr Carryover,0.043414714,0.043414714,0,NA,NA,NA
Carryover,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr Carryover,0.0711793735,0.0711793735,0,NA,NA,NA
Carryover,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr Carryover,0.2225411075,0.2270563485,-0.019885993189923967,NA,NA,NA
Carryover,Activated,T_activation,24hr,Activated 24hr,Activated 24hr Carryover,0.5508348477335109,0.5614133531662853,-0.018842632390400474,NA,NA,NA
Carryover,Activated,T0,24hr,Activated 24hr,Activated 24hr Carryover,0.057637193,0.0628018265,-0.08223699512943308,NA,NA,NA
Carryover,Activated,T4,24hr,Activated 24hr,Activated 24hr Carryover,0.3054655685,0.3043045645,0.0038007687927028052,NA,NA,NA
Carryover,Activated,T8,24hr,Activated 24hr,Activated 24hr Carryover,0.27036526,0.27036526,0,NA,NA,NA
Carryover,Activated,B,4hr,Activated 4hr,Activated 4hr Carryover,0.1098286415,0.107069685,0.025120555643037855,NA,NA,NA
Carryover,Activated,B_activation,4hr,Activated 4hr,Activated 4hr Carryover,0.2528361105428294,0.2584974983272899,-0.021901131814020477,NA,NA,NA
Carryover,Activated,ConvB,4hr,Activated 4hr,Activated 4hr Carryover,0.08681370050000001,0.085766995,0.012056916062459618,NA,NA,NA
Carryover,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr Carryover,0.058380718,0.0612178535,-0.04634490328871142,NA,NA,NA
Carryover,Activated,ConvT,4hr,Activated 4hr,Activated 4hr Carryover,0.4317089275,0.4317089275,0,NA,NA,NA
Carryover,Activated,M14,4hr,Activated 4hr,Activated 4hr Carryover,0.0997333835,0.0998607735,-0.0012756760791563966,NA,NA,NA
Carryover,Activated,M16,4hr,Activated 4hr,Activated 4hr Carryover,0.0147082565,0.013076183,0.11096308389780933,NA,NA,NA
Carryover,Activated,Negs,4hr,Activated 4hr,Activated 4hr Carryover,0.065821646,0.065821646,0,NA,NA,NA
Carryover,Activated,NK,4hr,Activated 4hr,Activated 4hr Carryover,0.1103590015,0.11114358,-0.007059143677034766,NA,NA,NA
Carryover,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr Carryover,0.9483129822453182,0.832460326371414,0.12216710942794458,NA,NA,NA
Carryover,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr Carryover,0.022951447,0.022384341000000002,0.02470894318776493,NA,NA,NA
Carryover,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr Carryover,0.053438930499999995,0.052739208999999995,0.013093852991687402,NA,NA,NA
Carryover,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr Carryover,0.167084634,0.167084634,0,NA,NA,NA
Carryover,Activated,T_activation,4hr,Activated 4hr,Activated 4hr Carryover,0.38407240779305374,0.38407240779305374,0,NA,NA,NA
Carryover,Activated,T0,4hr,Activated 4hr,Activated 4hr Carryover,0.0528974495,0.0547928315,-0.034591787796182806,NA,NA,NA
Carryover,Activated,T4,4hr,Activated 4hr,Activated 4hr Carryover,0.2890265045,0.2892566795,-7.957465334867025e-4,NA,NA,NA
Carryover,Activated,T8,4hr,Activated 4hr,Activated 4hr Carryover,0.2571123255,0.2571123255,0,NA,NA,NA
Carryover,Resting,B,24hr,Resting 24hr,Resting 24hr Carryover,0.091787413,0.091134612,0.007112097167396956,NA,NA,NA
Carryover,Resting,B_activation,24hr,Resting 24hr,Resting 24hr Carryover,0.6441968832707736,0.7019246071266796,-0.08224205743721359,NA,NA,NA
Carryover,Resting,ConvB,24hr,Resting 24hr,Resting 24hr Carryover,0.054663659,0.0532931405,0.02507183977567255,NA,NA,NA
Carryover,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr Carryover,0.057139264499999995,0.059594602499999996,-0.04120067752780131,NA,NA,NA
Carryover,Resting,ConvT,24hr,Resting 24hr,Resting 24hr Carryover,0.39956714000000004,0.39956714000000004,0,NA,NA,NA
Carryover,Resting,M14,24hr,Resting 24hr,Resting 24hr Carryover,0.08230805,0.08572885150000001,-0.039902570023348724,NA,NA,NA
Carryover,Resting,M16,24hr,Resting 24hr,Resting 24hr Carryover,0.038659917,0.037002205499999996,0.042879334169289754,NA,NA,NA
Carryover,Resting,Negs,24hr,Resting 24hr,Resting 24hr Carryover,0.06394903099999999,0.06394903099999999,0,NA,NA,NA
Carryover,Resting,NK,24hr,Resting 24hr,Resting 24hr Carryover,0.1229135675,0.1229135675,0,NA,NA,NA
Carryover,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr Carryover,1.1728574536242014,1.1702523121454966,0.0022211919024385045,NA,NA,NA
Carryover,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr Carryover,0.035668288,0.035920714,-0.007027310203243734,NA,NA,NA
Carryover,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr Carryover,0.06577430249999999,0.06577430249999999,0,NA,NA,NA
Carryover,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr Carryover,0.2048958185,0.2035539045,0.006549250296193817,NA,NA,NA
Carryover,Resting,T_activation,24hr,Resting 24hr,Resting 24hr Carryover,0.5137376359297324,0.5137376359297324,0,NA,NA,NA
Carryover,Resting,T0,24hr,Resting 24hr,Resting 24hr Carryover,0.061016539499999994,0.06200615550000001,-0.015959963845847733,NA,NA,NA
Carryover,Resting,T4,24hr,Resting 24hr,Resting 24hr Carryover,0.287422288,0.282257988,0.01796763930847287,NA,NA,NA
Carryover,Resting,T8,24hr,Resting 24hr,Resting 24hr Carryover,0.2518402785,0.2518402785,0,NA,NA,NA
Carryover,Resting,B,4hr,Resting 4hr,Resting 4hr Carryover,0.098380465,0.0973823945,0.010145006938115238,NA,NA,NA
Carryover,Resting,B_activation,4hr,Resting 4hr,Resting 4hr Carryover,0.30873429644933303,0.28950916995562237,0.062270783372024026,NA,NA,NA
Carryover,Resting,ConvB,4hr,Resting 4hr,Resting 4hr Carryover,0.075133167,0.07499563849999999,0.0018304632360301209,NA,NA,NA
Carryover,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr Carryover,0.07828195900000001,0.076596224,0.021534144284764353,NA,NA,NA
Carryover,Resting,ConvT,4hr,Resting 4hr,Resting 4hr Carryover,0.44272218399999996,0.43374406899999995,0.02027934294794681,NA,NA,NA
Carryover,Resting,M14,4hr,Resting 4hr,Resting 4hr Carryover,0.1101308475,0.112513025,-0.02117245981076412,NA,NA,NA
Carryover,Resting,M16,4hr,Resting 4hr,Resting 4hr Carryover,0.016517419999999998,0.0159794195,0.03257170308680149,NA,NA,NA
Carryover,Resting,Negs,4hr,Resting 4hr,Resting 4hr Carryover,0.0615895515,0.063608669,-0.03174280379927471,NA,NA,NA
Carryover,Resting,NK,4hr,Resting 4hr,Resting 4hr Carryover,0.120395395,0.120395395,0,NA,NA,NA
Carryover,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr Carryover,0.5328434108084559,0.5837468870995881,-0.08720128092511442,NA,NA,NA
Carryover,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr Carryover,0.022278477999999997,0.021924569499999998,0.01588566777317552,NA,NA,NA
Carryover,Resting,PolarizedNK,4hr,Resting 4hr,Resting 4hr Carryover,0.043268495000000004,0.043480663,-0.0048795944072885615,NA,NA,NA
Carryover,Resting,PolarizedT,4hr,Resting 4hr,Resting 4hr Carryover,0.1552011015,0.1552011015,0,NA,NA,NA
Carryover,Resting,T_activation,4hr,Resting 4hr,Resting 4hr Carryover,0.35229564507941047,0.3597384456252047,-0.020689477692213454,NA,NA,NA
Carryover,Resting,T0,4hr,Resting 4hr,Resting 4hr Carryover,0.063167974,0.06729434749999999,-0.06131827788359177,NA,NA,NA
Carryover,Resting,T4,4hr,Resting 4hr,Resting 4hr Carryover,0.280792441,0.276006823,0.01704325794154833,NA,NA,NA
Carryover,Resting,T8,4hr,Resting 4hr,Resting 4hr Carryover,0.250318184,0.250318184,0,NA,NA,NA
CD209,Activated,B,24hr,Activated 24hr,Activated 24hr CD209,0.10706893649999999,0.103368426,0.03456194318321253,2.4017077714512594,0.029132493122795852,0.18328377744278043
CD209,Activated,B_activation,24hr,Activated 24hr,Activated 24hr CD209,0.7217259247197019,0.7463498664486611,-0.03299249163951315,-0.5317307973770089,0.6035729512512558,0.8109886284215768
CD209,Activated,ConvB,24hr,Activated 24hr,Activated 24hr CD209,0.063247622,0.058813168,0.07011258067536522,1.879010571365965,0.07960182055485332,0.31998616130479884
CD209,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr CD209,0.0497478765,0.0531897805,-0.06470987410824144,-1.9433694733283413,0.07154354111880415,0.3063272746495276
CD209,Activated,ConvT,24hr,Activated 24hr,Activated 24hr CD209,0.38446898,0.4062744755,-0.05367183225863273,-3.190844690081824,0.005633320803186205,0.06919311208762045
CD209,Activated,M14,24hr,Activated 24hr,Activated 24hr CD209,0.055955435,0.0473513125,0.15376741329953023,2.538282761466862,0.023933396875897114,0.16488957847643565
CD209,Activated,M16,24hr,Activated 24hr,Activated 24hr CD209,0.0057849655,0.005882159,-0.01652343977780939,NA,NA,NA
CD209,Activated,Negs,24hr,Activated 24hr,Activated 24hr CD209,0.088513757,0.08711513,0.015801238670730015,0.15391573432741748,0.8793859027065276,0.95230192415508
CD209,Activated,NK,24hr,Activated 24hr,Activated 24hr CD209,0.11653018700000001,0.123294605,-0.05486386042600967,-3.7620769954597235,7.96146793942763e-4,0.025145831206088307
CD209,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr CD209,1.3233988093652038,1.3529529881664586,-0.021844202318742074,0.3462729448538367,0.7350792786834763,0.8767595908573882
CD209,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr CD209,0.045091293,0.043414714,0.03718187899380037,1.0893703067456186,0.2960030981833647,0.608942581898778
CD209,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr CD209,0.065796879,0.0711793735,-0.07561873946530312,-2.8239280376999156,0.009589945865303812,0.09961414907507961
CD209,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr CD209,0.243650393,0.2270563485,0.06810596238192806,2.635929192033254,0.017086464827612887,0.1351393588249044
CD209,Activated,T_activation,24hr,Activated 24hr,Activated 24hr CD209,0.6286402819384783,0.5614133531662853,0.10694021796517995,2.9390231987633895,0.009625544832501524,0.09961414907507961
CD209,Activated,T0,24hr,Activated 24hr,Activated 24hr CD209,0.049621993,0.0628018265,-0.2098638564278063,-3.0573034356879063,0.008770162175016307,0.09462870036102596
CD209,Activated,T4,24hr,Activated 24hr,Activated 24hr CD209,0.3092040465,0.3043045645,0.015845465334167322,1.5134674476906274,0.15315334437000128,0.4485497057164111
CD209,Activated,T8,24hr,Activated 24hr,Activated 24hr CD209,0.2695483605,0.27036526,-0.00302146621943967,-0.7150924731092547,0.48807558404299056,0.7345600886247703
CD209,Activated,B,4hr,Activated 4hr,Activated 4hr CD209,0.112783362,0.107069685,0.050660637337624326,1.413695400917839,0.18074111785366712,0.4911730944306927
CD209,Activated,B_activation,4hr,Activated 4hr,Activated 4hr CD209,0.2864343304267036,0.2584974983272899,0.0975331136382847,1.2906522148279884,0.21571464431442589,0.5349297907082496
CD209,Activated,ConvB,4hr,Activated 4hr,Activated 4hr CD209,0.088688685,0.085766995,0.03294321028663357,0.8217213329564468,0.4250938684607085,0.6933810671281933
CD209,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr CD209,0.0610190855,0.0612178535,-0.0032468959402505338,-1.1022377944024342,0.28640738734776083,0.6019841198172443
CD209,Activated,ConvT,4hr,Activated 4hr,Activated 4hr CD209,0.4259530245,0.4317089275,-0.013332832919004221,-0.14397659929798565,0.8873956757727102,0.9557778049066568
CD209,Activated,M14,4hr,Activated 4hr,Activated 4hr CD209,0.1018871475,0.0998607735,0.01988841624994946,0.5861933046813309,0.5666664880044882,0.7861568162161525
CD209,Activated,M16,4hr,Activated 4hr,Activated 4hr CD209,0.012897598,0.013076183,-0.013657272921310462,NA,NA,NA
CD209,Activated,Negs,4hr,Activated 4hr,Activated 4hr CD209,0.0651294385,0.065821646,-0.01051641127297242,0.08057776512887284,0.9366216739646563,0.9764259251573648
CD209,Activated,NK,4hr,Activated 4hr,Activated 4hr CD209,0.1099298755,0.11114358,-0.010920149413938344,-1.5291319905209024,0.1479177277668588,0.43833365254235085
CD209,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr CD209,0.8522199001464335,0.832460326371414,0.023186003719960376,0.20507416873152726,0.8399982757698362,0.9285799121237462
CD209,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr CD209,0.0240273525,0.022384341000000002,0.0683808796662054,1.9302303819512263,0.07501074610542177,0.3132548816769172
CD209,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr CD209,0.049647698500000004,0.052739208999999995,-0.058618825701386455,-1.1338989314317334,0.27305082169063355,0.5884894123869859
CD209,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr CD209,0.1726317765,0.167084634,0.03213280088095479,0.14458642800989882,0.8872123908070111,0.9557778049066568
CD209,Activated,T_activation,4hr,Activated 4hr,Activated 4hr CD209,0.4011406200933503,0.38407240779305374,0.042549199570775346,0.1515744747459575,0.8816553228407839,0.953819281649816
CD209,Activated,T0,4hr,Activated 4hr,Activated 4hr CD209,0.054803351,0.0547928315,1.9194994116327371e-4,0.9004463669815432,0.3874393095191865,0.6707741329009018
