CellCondition,Timepoint,WellID,Protein,Dose,B-->B,B-->M14,M14-->M14,B-->M16,M14-->M16,M16-->M16,B-->NK,M14-->NK,M16-->NK,NK-->NK,B-->Negs,M14-->Negs,M16-->Negs,NK-->Negs,Negs-->Negs,B-->T0,M14-->T0,M16-->T0,NK-->T0,Negs-->T0,T0-->T0,B-->T4,M14-->T4,M16-->T4,NK-->T4,Negs-->T4,T0-->T4,T4-->T4,B-->T8,M14-->T8,M16-->T8,NK-->T8,Negs-->T8,T0-->T8,T4-->T8,T8-->T8
Resting,4,371,CD58,80,1.200170654,0.847536926,1.230329233,1.990693607,0.829139687,5.517866224,0.843231021,0.796353726,0.611501304,1.385475725,0.776162801,1.345644537,1.290835262,1.156345271,2.68002494,0.385357663,0.776634799,0.387633742,1.374667838,1.148639029,2.154316285,1.157593687,0.616729292,0.50984969,0.930409367,0.661964647,0.735448089,1.428375358,0.977231188,0.665904128,0.597511696,1.048443389,0.861978707,1.016742088,1.161249414,1.10353859
Resting,4,29,CD80,200,1.447575819,0.562399897,1.806742379,0.860926671,0.522115026,1.966175269,0.983304722,0.623514484,0.809057055,1.268735014,0.895935308,1.157697996,0.968810428,0.804240371,2.393216355,0.932843437,0.697201792,0.750147191,1.248126259,1.108879406,1.717204413,1.08537861,0.596419874,0.638859857,1.042959771,0.807963321,1.076525896,1.269275328,1.05431424,0.656096924,0.509118656,0.916210543,0.92671525,1.165452346,1.149463757,1.154999119
Resting,4,37,CD80,200,1.454775756,0.683634844,1.39696618,1.116190454,0.823735926,0.400332584,0.892318491,0.537322096,0.531793667,1.319961609,0.957290064,0.753624867,1.38303723,0.687721381,2.764136416,0.843520447,0.683882627,0.38775847,1.12540775,0.69589464,1.410338593,1.202483002,0.584543847,0.684784026,1.07686884,0.810981981,0.915951922,1.19575208,1.2633237,0.656217683,0.508061985,1.04708628,0.83771492,0.975420786,1.224377732,1.173703535
Resting,4,148,CD80,200,1.35525907,0.655860513,1.32380695,0.445860879,1.251055398,0.551523799,0.883441484,0.662219908,0.718950667,1.227736648,0.76219635,0.849513164,0.891862853,0.863650865,1.765985215,0.792312665,0.612445075,0.556863587,1.001757818,0.900497763,1.596804411,1.066567816,0.602460454,0.650373834,1.067835304,0.819190731,0.881814908,1.346059428,1.084059501,0.671375752,0.515756443,0.937053476,0.904766965,1.025226436,1.265264617,1.213307742
Resting,4,235,CD80,200,1.249433973,0.65255697,1.918683666,0.730548976,1.092842118,2.531288119,0.88037916,0.638433341,0.961889485,1.358000919,0.448660381,0.916480011,1.329156379,0.897180556,2.358648412,0.903984035,0.805322782,0.838081928,1.182203446,0.80012582,1.375932886,1.025696514,0.634138494,0.58859582,1.034947651,0.856139375,1.072293375,1.215104415,1.064403185,0.752867218,0.71251073,0.998818395,0.883702886,1.03567848,1.191015932,1.100029785
Resting,4,275,CD80,200,1.139132143,0.650553445,1.42773477,0.713557494,0.508265229,2.455606809,0.983611561,0.579087241,0.580278778,1.071283898,0.778911358,0.850139758,0.727043212,0.966408208,1.956901357,0.891946868,0.671636195,0.859462383,1.124290133,0.693995794,1.626839511,1.048064863,0.599360151,0.60593676,1.088821747,0.788284084,0.988254001,1.330751128,1.040783536,0.655600657,0.605436052,1.053685297,0.744323908,1.116784069,1.246883021,1.175419903
Resting,4,89,CD80,80,1.382400522,0.75339224,1.202502815,0.795826387,0.798431993,0.504894292,0.740178881,0.603364362,0.513614033,0.873129433,0.734034407,0.898349535,1.040375183,0.658524477,2.019913866,0.670827478,0.715755498,0.567455365,1.173752978,0.701572375,2.072747083,0.868549023,0.629127792,0.656906602,0.909279183,1.004215714,1.022266254,1.557653315,0.83006543,0.643449535,0.661646357,0.953840982,0.737521161,1.173873798,1.384933038,1.296703763
Resting,4,159,CD80,80,1.094664816,0.633177175,1.667177447,0.607526074,0.782618204,2.847211751,0.835058502,0.625422468,0.455064855,0.954246685,0.673322438,0.945114072,1.0717033,0.810765362,2.599649827,0.848005145,0.660728575,0.480754,1.094174086,0.675576408,1.402716108,1.025756017,0.676078061,0.829748744,0.99020906,0.827898938,1.083468958,1.267718067,0.975741586,0.672003982,0.880588085,1.042978576,0.814105681,1.158201328,1.258043319,1.255370626
Resting,4,200,CD80,80,1.098950766,0.663510512,1.069613569,0.663327752,0.769145845,0.612834607,0.944876796,0.754745499,0.650839854,1.109336568,0.822820039,1.025218957,0.443441943,0.784903697,1.426092633,0.758704191,0.756265412,0.545184034,1.149946211,0.887603759,1.970318109,1.031977084,0.769290651,0.650710514,0.954889907,0.945721605,0.90913663,1.328252127,0.968052219,0.76309071,0.726670064,1.070754654,0.804447904,1.064990271,1.210383615,1.139803584
Resting,4,353,CD80,80,1.197205247,0.667114369,1.416212718,0.750449411,1.317735344,1.803692633,0.893552722,0.682378668,0.446708923,1.147822753,0.690686311,0.750245023,0.758696107,0.929067897,1.796606655,0.686832035,0.696456134,0.731599818,0.830456958,0.661063445,1.648588025,1.08973412,0.655745625,0.692053882,0.976960176,0.668456513,0.873306089,1.347723721,1.153483466,0.712652788,0.53907355,0.969528698,0.863821562,1.270280457,1.234447705,1.236304017
Resting,4,365,CD80,80,0.999646032,0.617208673,1.150045656,0.731788565,0.751696509,0.78612203,0.951773697,0.666206146,0.862440274,1.139329893,0.706435084,0.811852116,0.80717887,0.891329205,1.637135275,0.768044061,0.720375821,0.861902861,1.297852232,1.00517331,1.633314038,1.000342301,0.696834127,0.548670605,0.934227402,0.861903571,1.012885638,1.108040345,0.994415525,0.774613313,1.119201021,1.14088828,0.917259016,1.368998481,1.198077618,1.242338409
Resting,4,1,CD93,200,1.752884326,0.692158392,1.984895684,0.820818557,0.782122907,1.516170646,1.053235371,0.618704381,0.672218053,1.305408301,0.714401846,0.8233696,1.592484568,0.838054247,2.048904493,0.903602256,0.66172976,1.09132423,1.387053083,1.129641836,1.774702586,1.124433577,0.651577754,0.735601163,0.992689604,0.646654722,0.757448045,1.184063337,1.077272624,0.644516321,0.692384595,1.021803451,0.731751605,1.091670682,1.167737656,1.217435062
Resting,4,93,CD93,200,1.381011264,0.611401003,1.712303943,0.535968412,0.897364256,1.068290781,0.950598796,0.684859108,0.62009376,1.019818563,0.771803144,1.124053495,0.474150799,0.871538784,1.952951553,0.83644437,0.660438007,0.42627238,1.204166873,0.908145505,2.503760115,1.084128187,0.613278707,0.463046004,0.957784528,0.763354825,1.038208467,1.250653318,1.03300828,0.645817,0.52132977,1.102685214,0.795130929,1.289739284,1.153317842,1.196361604
Resting,4,132,CD93,200,1.597103222,0.680792848,2.011084035,0.495254104,0.806058732,2.665367541,1.0178208,0.767856897,0.871613082,1.16382707,0.789944018,1.274821059,1.646643868,0.964574323,2.8321189430000002,0.758608403,0.861268234,0.602446088,1.627460996,1.150395031,2.790908403,1.056215529,0.596065531,0.560712679,0.876944,0.801977847,0.820469984,1.130827254,0.934331525,0.637737778,0.760545861,1.093632836,0.956804738,1.299936731,1.032480014,1.127681194
Resting,4,264,CD93,200,1.278664646,0.677487481,1.431948292,0.64901786,0.726233532,1.258426542,0.790083064,0.668284395,0.80979829,1.100575282,0.766104104,1.16585985,1.459045266,0.91867418,1.981929253,0.793053918,0.763274809,0.778007136,1.057368771,0.999179733,1.180037613,1.112731133,0.609798795,0.666622119,0.933150489,0.846263331,0.834784777,1.354321586,1.028525269,0.661686648,0.899277565,0.999968875,0.966447684,1.230541582,1.235524769,1.201714369
Resting,4,304,CD93,200,1.565592062,0.62682904,1.848973675,0.54745783,0.297472439,1.363978742,0.992136221,0.568350919,0.536533145,1.429971936,0.739548297,0.969539802,1.169884301,0.828331873,2.809546703,0.769400194,0.578865287,1.032200129,0.994347141,0.733549075,1.275305179,1.05581153,0.594944879,0.779416424,1.076194763,0.792656302,0.764369775,1.263427206,1.137139802,0.574374976,0.638458134,0.993809418,0.799503909,0.945608264,1.257371632,1.144606009
Resting,4,22,CD93,80,1.21656194,0.562027952,1.607230083,0.442809902,0.702975401,3.655472083,0.774243135,0.655263645,0.609740065,0.962862438,0.755381597,0.946030294,1.108587612,0.709745875,1.465618034,0.786476622,0.523075181,0.354781427,0.804128021,0.685910759,0.68866542100000006,1.118317247,0.626816554,0.623129397,0.984835977,0.768620243,0.842036404,1.654292077,1.076204178,0.601678598,0.485203918,0.960360982,0.747784861,0.872003025,1.34793492,1.378420221
Resting,4,79,CD93,80,1.309540859,0.776717833,1.901140147,1.21489526,1.180122026,2.103901456,0.860652661,0.660185094,0.679640601,1.240669775,0.787695298,1.347407736,1.274646712,0.79842585,2.053611545,0.749830773,0.692057166,0.84994266,1.156058829,0.971153036,1.335301682,0.981056099,0.632810013,0.731994079,0.98410628,0.79532103,0.981149655,1.266398025,0.93326045,0.669593999,0.75522376,0.993841037,0.799511221,1.108524054,1.165872,1.199336396
Resting,4,151,CD93,80,1.229594422,0.687922044,1.461965878,0.70347977,0.74883989,2.163315239,1.03728766,0.56449956,0.679490211,1.159349174,0.499652241,1.037794413,1.124277281,0.805663665,2.119018267,0.740160165,0.781901484,0.460985002,1.166395104,0.926354373,2.161107963,1.082087647,0.690514667,0.608176874,1.011530051,0.799507053,0.85904681,1.293011694,1.024267175,0.769631683,0.648485955,0.988045103,0.934665627,1.093652339,1.21440833,1.206032034
Resting,4,277,CD93,80,0.934126589,0.635699102,1.186212709,0.738059483,0.779197225,0,0.934977428,0.699599326,0.598716302,1.047936198,0.941299196,1.063528628,1.194562941,0.796462253,2.21541361,0.595662753,0.70413302,1.043033371,1.236816853,0.726839736,1.524334791,1.026228757,0.687144957,0.677860918,0.947521137,0.845750348,0.871424694,1.329376441,1.01738359,0.745020176,0.662159749,1.055184405,0.815214519,1.181734617,1.208286831,1.197309488
Resting,4,301,CD93,80,1.097487494,0.587003071,1.200350795,0.775962155,1.260658977,0,0.78659036,0.743520571,1.023816025,1.18521062,0.738914058,1.056921,1.091522581,0.74280702,1.908754384,0.561317091,0.718496661,1.095904798,1.126217058,0.795109431,1.68160757,0.865961984,0.6587754,0.608848838,1.02632836,0.785309825,1.062856635,1.264806949,0.903059405,0.719879747,0.797320227,1.03119777,1.052725757,1.213053241,1.287171336,1.324160899
Resting,4,6,CDH2,200,1.506577727,0.770958758,1.868838805,0.937111107,1.066034826,0.724307894,0.985211149,0.666452199,0.361288585,1.009190815,0.863559231,0.978454092,1.165561847,0.994820111,3.01027215,0.916920091,0.656122172,0.74299397,1.319369101,0.956505299,1.097513451,1.014064137,0.586993251,0.641948132,0.978334894,0.90359413,1.053615116,1.100302726,1.093557735,0.657693855,0.673357086,1.111437779,0.919393926,1.086327874,1.150871329,1.161444938
Resting,4,62,CDH2,200,1.020006021,0.604376453,2.016995714,0.968398574,0.777688659,1.695029602,0.915167362,0.526655005,0.798240685,1.279977327,0.759662485,0.991534303,1.030943358,0.789265926,1.805168748,0.866077215,0.453807344,0.971443852,1.54157665,0.871210069,2.375455155,1.151807394,0.629060144,0.794545126,0.957394044,0.711185525,1.11716043,1.246976194,1.007981405,0.585181818,0.538357192,0.983383961,0.826472541,1.166840733,1.244672929,1.188275094
Resting,4,178,CDH2,200,1.338167283,0.688808056,1.283913408,0.659109724,0.511838544,0.883641608,0.873442793,0.664621842,0.433562471,0.955968481,0.806325149,0.899781888,0.798471332,0.853195224,2.020228672,0.812364258,0.809001005,0.451862186,1.026426305,1.102434851,1.976897063,1.158715958,0.617122561,0.709655356,1.041270008,0.919742656,0.926238484,1.272913278,1.094477824,0.713695683,0.71113628,1.04676602,0.854270727,1.033904686,1.193104068,1.11689096
Resting,4,281,CDH2,200,1.327258541,0.628788479,1.521264283,0.348172133,0.754199735,1.968755151,0.818499048,0.638493733,0.723162511,1.180585874,0.690714617,1.028180075,0.909080037,0.633216925,1.699813834,0.631034411,0.668442459,0.823433713,1.277067721,0.999847217,2.334279771,1.047492229,0.536872339,0.670975313,0.979050784,0.778718132,0.867713803,1.431334901,0.996752158,0.640421036,0.668699368,1.071399127,0.774386661,1.108747865,1.278714038,1.19357928
Resting,4,320,CDH2,200,1.257659589,0.623625264,1.957266659,0.713535687,0.955760115,0,1.08094375,0.570906116,0.596877858,0.969041819,0.618143215,1.085771601,0.32236501,0.803151824,4.285558371,0.914519506,0.531895755,0.602433902,1.162602185,0.770761022,1.564565706,0.988101535,0.559568493,0.693728332,1.001138032,0.730001709,1.048587594,1.316181289,1.043140524,0.584469711,0.825836474,1.098628308,0.713064687,1.159920587,1.225867744,1.19718638
Resting,4,33,CDH2,80,1.12837851,0.680211499,1.513276865,0.801737037,0.65866318,1.754525979,0.954995401,0.574076961,0.637169961,1.147710776,0.658569709,0.892723846,0.660558144,0.863592858,1.808671108,1.010651207,0.72541616,0.931248404,1.225939511,0.812763674,1.359264498,1.055278123,0.659054883,0.706104405,1.041799119,0.750606784,0.984712116,1.314545159,1.014727235,0.676927835,0.753740327,1.071745507,0.845369474,1.015542441,1.235324644,1.151519954
Resting,4,139,CDH2,80,1.028068407,0.659974188,1.276906582,0.635225156,0.957679937,2.41335344,0.880947689,0.702380055,0.755199036,1.251761667,0.743215518,1.02380134,0.751450304,0.803421357,1.7678524,0.740380672,0.874368253,0.937620424,1.246971381,0.84340706,1.760677993,0.987915908,0.735738271,0.785798813,0.862298256,0.811176841,0.924131548,1.289577507,0.915097085,0.696462365,0.887786268,1.132612727,0.817481616,1.331025713,1.18150972,1.28057299
Resting,4,195,CDH2,80,0.815369229,0.668606592,1.201921375,0.751554026,0.97302996,2.577125191,0.769928216,0.710572325,0.429956043,1.059425631,0.62827794,0.970508184,1.060219025,0.807785923,2.899744341,0.834501461,0.676050593,1.321602662,1.01764744,0.90998556,1.301270314,1.051270457,0.650186305,0.715176962,0.970713978,0.762192362,1.044326203,1.257518104,1.018996223,0.672028594,0.728268974,1.042380813,0.794004799,1.274196092,1.256536133,1.264716599
Resting,4,268,CDH2,80,0.829898015,0.647474612,1.279559991,1.082662466,0.655056282,1.46045335,0.847505744,0.664034268,0.942464049,1.078238087,0.575063166,0.96017334,1.102990006,0.783827745,1.813913528,0.757475675,0.806439843,0.670552237,1.041137422,1.090764972,1.658767008,1.077386202,0.677126028,0.656760678,0.928998433,0.601497119,1.054140352,1.25699591,1.033270641,0.654385805,0.729479258,1.015828298,0.778719108,1.13637965,1.314589003,1.335060906
Resting,4,341,CDH2,80,1.161863406,0.622421746,0.75594699,0.522328944,0.888991715,2.141548668,0.801249152,0.657208396,0.494747217,0.978391196,0.536939543,0.767948417,0.786232903,0.799207043,1.87046457,0.737944804,0.730772413,0.411083382,1.101649196,0.760647993,1.666578627,1.067712406,0.746536653,0.731080407,1.105504127,0.81659776,0.949177355,1.364072284,0.947731993,0.723686955,0.776199387,1.047663459,0.904990257,1.090832975,1.277930777,1.248296313
Resting,4,5,CHL1,200,2.028907789,0.663104772,1.851333741,0.876241944,0.896105471,2.213816568,1.14760871,0.593648892,0.871721648,1.129035522,1.038582253,1.201929217,0.718895272,0.738457049,2.241098037,1.179530338,0.69548597,0.583057503,1.231119527,0.715272932,1.933732054,1.145893767,0.551628095,0.602178557,1.041514364,0.767142609,0.962426403,1.216909187,1.203766003,0.554841317,0.63396172,1.097087522,0.906928208,1.093062639,1.081506009,1.037021456
Resting,4,95,CHL1,200,1.959017585,0.656810507,2.041414003,0.71901362,0.749155746,2.556796061,1.172681316,0.55682131,0.683281706,1.155522874,0.778896525,1.168856035,1.242535379,0.742758785,2.743203869,1.094740326,0.665148475,0.769521145,1.221034359,0.806981332,1.250658637,0.963402484,0.490771087,0.752961073,1.116476081,0.754634658,1.012849758,1.257864638,1.168344787,0.597341253,0.767699205,1.054299554,0.824706571,1.006373326,1.16476219,1.076842535
Resting,4,135,CHL1,200,1.65977983,0.662753561,1.79397307,0.874660292,1.17873119,1.368365027,0.865322282,0.710936329,0.54539816,1.286551837,0.79214517,1.201959855,0.660946126,0.978482521,1.715965792,0.860321599,0.755762074,0.538373125,1.151254196,0.996836781,1.882834974,1.11944826,0.655908342,0.804786115,0.974804016,0.706776142,0.95630819,1.200914223,0.919770567,0.65036743,0.799409966,1.085604423,0.950845363,1.121794968,1.125184553,1.165219382
Resting,4,225,CHL1,200,1.612654894,0.470560446,2.315078307,0.983938432,1.156217762,2.529226354,0.90244469,0.582860461,0.554350982,1.224735977,0.814986554,1.122243591,1.150738057,0.882757961,2.065147603,0.603249642,0.481399217,0.902623532,1.134255689,0.764306813,2.25488109,1.086685985,0.584452731,0.617757941,1.010194285,0.725066811,0.718903698,1.385070826,0.999556502,0.650907777,0.535286001,1.041827877,0.754981582,0.993363463,1.293781527,1.250699989
Resting,4,297,CHL1,200,1.129869137,0.492038331,1.764254545,0.443947707,0.629058443,3.75926834,0.779098261,0.507973749,0.71047439,0.895163302,0.843114602,0.823594145,0.694102589,0.721491892,1.851744994,0.884158481,0.508137506,0.959858078,0.988663787,0.577250301,1.117572132,1.084610174,0.589939488,0.810997329,1.042718143,0.801209799,1.080543682,1.355327381,1.007522042,0.556119168,0.709083549,1.00012388,0.777228648,1.207007164,1.364906592,1.261536534
Resting,4,9,CHL1,80,1.224818411,0.85051483,1.602489619,1.029883181,0.944000189,2.032149382,1.096164574,0.650135142,0.667965156,0.979802385,0.674131691,1.122281831,1.598781379,1.021005611,3.187848643,0.751051845,0.834449549,0.785889869,1.054371807,0.763151645,1.153678011,1.132653303,0.67887421,0.719289033,1.03980718,0.83914344,0.945208584,1.192443628,1.089335528,0.640060734,0.688929431,0.991205351,0.822122454,1.045922455,1.130766731,1.123318226
Resting,4,118,CHL1,80,1.129649356,0.635198887,1.433304468,0.561379312,0.684171371,6.3450085,0.888496555,0.709002301,0.470731036,1.034760115,0.79947404,1.0903387,1.223636124,0.844181728,1.787292512,0.785604263,0.651223651,0.546674461,1.117579898,0.713654793,1.21414579,0.999498114,0.709526548,0.869858293,1.084445729,0.683298913,1.046856631,1.291488481,0.975225753,0.604085861,0.947247965,1.105668787,0.831882746,1.300369876,1.174936207,1.278390646
Resting,4,188,CHL1,80,1.22319067,0.816308119,1.25617586,0.574367793,1.36606394,0.879032448,1.05038534,0.630442535,0.280024187,1.328154116,0.704124519,0.958726396,1.119063449,0.861513528,2.572263002,1.068197332,0.941508109,0.778937144,1.222308774,0.697817819,1.193006851,1.081120366,0.628428536,0.634105763,1.001314062,0.911418531,0.926430481,1.216622811,1.005232693,0.721225091,0.542554377,0.967880939,0.796613973,1.094027457,1.156468598,1.204475377
Resting,4,265,CHL1,80,1.226154446,0.593485183,1.212085414,0.877069697,0.534248432,0,0.915855208,0.735851614,0.604249537,1.117291597,0.698139204,0.841235096,0.449441804,0.895491595,2.350665437,0.841599967,0.754233081,0.653893762,1.29897494,0.888308507,1.681441103,1.092378986,0.607090695,0.866721053,0.987176533,0.764613096,1.037080858,1.222426395,0.977280593,0.693138143,0.857924929,1.080724615,0.744614089,1.202777106,1.251501018,1.242411066
Resting,4,338,CHL1,80,1.140564059,0.535246947,1.014980799,1.021664349,0.472734397,1.114657946,0.95553151,0.663546515,0.664597311,1.23279557,0.815614396,0.908888155,0.504250023,0.751627911,1.715410555,0.87597575,0.60798422,0.477854264,1.206132153,0.951157535,1.933843428,1.011571571,0.62700459099999994,0.659435044,1.052701847,0.873776758,0.966651755,1.214620569,1.130019404,0.683365491,0.692263896,1.050855794,0.78615716,1.191188559,1.198114007,1.155351656
