Interaction,B + B,B + M14,B + M16,B + DC,B + T4,B + T8,B + NK,M14 + B,M14 + M14,M14 + M16,M14 + DC,M14 + T4,M14 + T8,M14 + NK,M16 + B,M16 + M14,M16 + M16,M16 + DC,M16 + T4,M16 + T8,M16 + NK,DC + B,DC + M14,DC + M16,DC + DC,DC + T4,DC + T8,DC + NK,T4 + B,T4 + M14,T4 + M16,T4 + DC,T4 + T4,T4 + T8,T4 + NK,T8 + B,T8 + M14,T8 + M16,T8 + DC,T8 + T4,T8 + T8,T8 + NK,NK + B,NK + M14,NK + M16,NK + DC,NK + T4,NK + T8,NK + NK,Pair_label
P29317 + P98172,0.02279727205581139,0.007105415805156667,0.0952477534567322,0.30427129831622324,0.01192477103721501,0.011660531192717372,0.022590276857215486,0.0002224447961509668,6.933985159207623e-05,0.0009288591720064687,0.0029627845904371952,0.00011636619086630162,0.00011378788251192873,0.00022042539721667254,0.002895758723937547,0.0009026442251212075,0.012092580988706914,0.03857864501665631,0.001514825113417828,0.0014812609897916218,0.0028694698818014786,0.0649787719031849,0.02024782270515857,0.27176611761615277,0.8706096240653949,0.03398361686861051,0.033230448453892336,0.06438858164133876,0.0034236628412003256,0.0010671954285612628,0.014297277481944093,0.04561384315232431,0.0017909779337088594,0.0017512949796412158,0.0033925813467163835,0.004648968801816977,0.0014491276981374313,0.01941477109497214,0.06194570885452322,0.002431945521678358,0.002378060285536776,0.004606763039021189,0.014787628175596979,0.004609186285748024,0.061770897673994796,0.19722299710917923,0.007735331391941713,0.007563930550944065,0.014653367607465384,EFNB1 + EPHA2
P12830 + P12830,0.003917773627335919,0.0019375438677684542,0.0015544956324333725,0.010043989983785195,0.0022518851897075365,0.00041954408027322643,0.0024142252794945307,0.0019375438677684542,0.0009582200192994605,0.000768782503030252,0.004967225527082064,0.001113678162312226,0.00020748773852119484,0.0011939637190607755,0.0015544956324333725,0.000768782503030252,0.0006167963526877429,0.003985207607797747,0.0008935068957498515,0.0001664680564772425,0.0009579201552014638,0.010043989983785195,0.004967225527082064,0.003985207607797747,0.025750602256437105,0.005773103047204131,0.0010755643617130772,0.006189295743240564,0.0022518851897075365,0.001113678162312226,0.0008935068957498515,0.005773103047204131,0.0012943573830170862,0.00024114969636457317,0.0013876682476166025,0.00041954408027322643,0.00020748773852119484,0.0001664680564772425,0.0010755643617130772,0.00024114969636457317,4.492835444125376e-05,0.00025853422994259745,0.0024142252794945307,0.0011939637190607755,0.0009579201552014638,0.006189295743240564,0.0013876682476166025,0.00025853422994259745,0.0014877059729769826,CDH1 + CDH1
P12830 + Q96E93,0.0,0.0,0.0,0.0,0.019178832329203033,0.21686271632358967,0.06878074836413361,0.0,0.0,0.0,0.0,0.009480355892492298,0.1071763202294278,0.033997421988146925,0.0,0.0,0.0,0.0,0.007605399741009933,0.08597637457057772,0.02727337392462914,0.0,0.0,0.0,0.0,0.04924232422700925,0.5571543258474776,0.17662642601766265,0.0,0.0,0.0,0.0,0.011019264991205091,0.12457786324011977,0.03951642834141467,0.0,0.0,0.0,0.0,0.002052059686775465,0.023195106011030475,0.007358569705218088,0.0,0.0,0.0,0.0,0.01181411969724877,0.13356629324982805,0.04236706131189294,CDH1 + KLRG1
Q08554 + Q14126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031512561920550297,0.0008179298647021938,0.004125709246920906,0.01577630512187511,0.009377680429608404,0.015258212808461735,0.007008899112292966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977358010955598,0.025321383685934507,0.12804925283401047,0.49249488656525386,0.2919970385847108,0.476249617471197,0.21794831469161835,1.2562969961821793,0.3186151081238222,1.6600430778600455,6.888683427078959,3.9439217323830675,6.647455917903116,2.893135551098304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DSC1 + DSG2
Q02487 + Q14126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008257572671482194,0.0009029758656708964,0.001495400777898226,0.0001585472581666636,0.001579255984168526,0.000932068641120054,0.0005810818544205176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25761896978761456,0.028113562737331677,0.04656733976179339,0.004935028622952586,0.049179949681956714,0.029019626638884688,0.018089661464628648,3.5740754462880204,0.37981564311634486,0.6306716981075198,0.06646267129426064,0.6662833380510449,0.3921042864878217,0.2440617069295712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DSC2 + DSG2
Q14126 + Q14574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1007692757943914e-05,0.0002010911708794083,0.00013108822440699441,0.0004390332274084585,0.00021022809279713783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001277178133946677,0.006263242619397147,0.004082828557713469,0.01367518578777549,0.006547841008327282,0.0,0.0,0.017331941996715727,0.08504523563188116,0.05542434343176694,0.1858490995800821,0.0889126167325287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DSC3 + DSG2
P07333 + P09603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06201654259452205,0.0,0.0797365659827185,0.06745189817905528,0.1069710997810458,0.0017561279567370747,0.0,0.28535855839420776,0.0,0.3746950169575123,0.3124032490895039,0.5182409709783005,0.007493606754580551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04828489295854688,0.0,0.06200169890976026,0.05249548277337146,0.08303233026349588,0.0013743251782383226,0.0,0.13632941226222872,0.0,0.1765108835528033,0.14860294166879706,0.23912397870919255,0.003758529261372434,0.0,0.12340091555293498,0.0,0.1595774240824448,0.13445934066132237,0.2158106126864392,0.0034175512880043613,CSF1 + CSF1R
Q6EMK4 + Q9Y219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAG2 + VASN
P01732 + P06731,1.2018419424107902,0.5944649724974456,0.43733157395888345,0.21092945781863648,1.7656986675640631,10.730325251355225,10.724276586054046,0.8265049447219739,0.49490506929298966,0.3749824537460565,0.1866775819423101,0.9547077359426197,1.105775946743961,1.105179846019766,0.2954830456804969,0.24624781517271666,0.21402979744628273,0.13036270092165822,0.31015909905239913,0.33788262759162535,0.33770111612497544,1.0956876995536327,0.5591191635952643,0.4135601593695255,0.20077531674564542,1.5238163783404681,2.2771162617677874,2.27588214341084,0.922488405656819,0.5182096807170823,0.38858103154422086,0.19141571296621007,1.1163349505644309,1.3352549395294773,1.3345343795029123,1.0390058143248537,0.544965542415091,0.4046904563248638,0.1973309518359,1.3722906866313314,1.80562982119136,1.804653336346746,1.0165576206172309,0.5397093697053131,0.4014663753623495,0.19611500991476016,1.316421922353985,1.683258496802864,1.6823486981847822,CD8A + CEACAM5
P30511 + Q14943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HLAF + KIR3DS1
P19320 + Q13349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITGADB2 + VCAM1
P32942 + Q13349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICAM3 + ITGADB2
P43121 + Q12860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNTN1 + MCAM
P54762 + P98172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056649967627534936,0.056431037375372806,0.05672103928160421,0.05673612700489983,0.05656191950032197,0.05655765589837003,0.05664909847325128,1.6169341844979621,0.8386758788383288,1.622564546960251,1.6230818751127707,1.3923805935066111,1.364100597952223,1.6167897204849853,2.2611100144732372,0.8407816197525478,2.2811627861246855,2.2819533247447374,1.4115010718608638,1.3802877099646507,2.259978547890513,0.5841420634376915,0.5759824628484203,0.5850983406075763,0.5852633888213781,0.5823052979584233,0.5821877851177675,0.5841281236025946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EFNB1 + EPHB1
O00220 + P50591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31989043954804197,0.3187654203630299,0.32083028059529006,0.3215080774881809,0.3211619168177364,0.32144372639311847,0.32150542051181574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916058213458076,0.1885467376185037,0.1896907177404623,0.19008338346064768,0.18988173291576338,0.19004571913712098,0.19008182673145946,TNFRSF10A + TNFSF10
P54764 + P98172,0.04559109442951126,0.014273932316683613,0.18659842177923736,0.5627720496917021,0.023922269775610516,0.023393954899063374,0.04517981602823795,0.0007652260388653076,0.0002396775876150059,0.003126513450339985,0.009390200849040298,0.00040163571041773594,0.00039276838988655527,0.0007583268831581336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00942333591666511,0.002951267090793408,0.03851431734041455,0.11576737899613931,0.004945655752621292,0.004836459100374668,0.009338367130027336,0.0007102968714036706,0.00022247325141222518,0.0029020810012241327,0.008716093768740052,0.00037280577450360397,0.00036457496489106234,0.0007038929528420113,0.012038730768196615,0.0037702864052135965,0.049208776352756445,0.14794903274047044,0.006318192702522651,0.00617868893058926,0.01193017570656707,EFNB1 + EPHA4
P33681 + Q9NZQ7,0.0,0.292098548898605,0.0,0.03926539108754756,0.07011816662343229,0.15629072993021698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006946771340358815,0.0,0.0009768629012922858,0.0017342579679997527,0.0038049401161357466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050645744991495434,0.0,0.007069304914264052,0.01256288324548116,0.027635681144341007,0.0,CD274 + CD80
P16410 + P33681,0.0,1.0716592378489525,0.4863757732669738,0.0,0.9930282704719975,0.9028475383443211,0.41873436451313406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531115595302591,0.013987564542585096,0.0,0.02396498050616458,0.02237401955752638,0.012392216725619187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851683072122765,0.09929315668295358,0.0,0.17481993317292854,0.1626209902305371,0.08750650599605891,CD80 + CTLA4
P10747 + P33681,1.6001018726823375,0.3118240720106744,1.3627761527651607,0.3021905349241525,1.9007659976965812,1.7536294367463299,0.4797491476741076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03302057250743928,0.006920834867603531,0.02832364390809161,0.006712808110517443,0.03903645073692985,0.03607844426490914,0.01049713637915417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24560391687746375,0.05096091131233926,0.21047006131338009,0.04942287206413809,0.2905357252823251,0.26845692592434744,0.07745436941685391,CD28 + CD80
P78380 + Q8IW52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OLR1 + SLITRK4
P10586 + Q9NPH3,0.0,0.4520271675848875,0.25551832641524186,0.19332222106488928,0.12070601174666251,0.11841211236835392,0.7952177521729737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16646715038832838,0.09425847269426413,0.0713567959863326,0.04458556608968678,0.04373927760396157,0.29216698315674705,0.0,0.33200735215159227,0.1878077904731299,0.14212823334409563,0.08876834929514388,0.08708224148593757,0.5834993221373708,0.0,0.16262043192396902,0.09208245079662447,0.06971002907046397,0.04355704715730013,0.04273029467531586,0.2854065986487626,0.0,0.2688249633530262,0.15212408875908068,0.11513867495101238,0.07192303869660321,0.07055726157985731,0.4722118015141632,IL1RAP + PTPRF
Q92854 + Q9ULL4,0.5069974570487474,0.2693058239155883,0.4105290654794862,0.4780158845485385,0.6049405375227082,0.6065748775408224,0.6038330541970538,0.07564278860540874,0.04140004554589449,0.06177853786569365,0.0714660184413276,0.08993288041698122,0.09017453045974833,0.08976920310061587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368251319228314,0.12818670599323578,0.192807334562076,0.2235785386195719,0.2819378969689552,0.28269700126716657,0.2814236461734083,0.06162474521538819,0.03376021824324216,0.05034352600425773,0.05822581800905269,0.07325824307078221,0.07345505368763838,0.0731249388489772,0.5241259481510347,0.2780695173781318,0.4242501651361499,0.49412380477953555,0.6254686532127351,0.6271588198703455,0.6243233195361029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLXNB3 + SEMA4D
P32942 + Q9NNX6,3.9991049681048025,3.983493689520799,3.978815975946361,3.9847929306397987,3.9899120701572315,4.004310708219464,4.008035907852559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28109745852236756,0.28001045419796355,0.2796856428784622,0.2801007438050078,0.2804568033745909,0.2814609636415071,0.28172140597200723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD209 + ICAM3
Q6EMK4 + Q9Y219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAG2 + VASN
P11362 + P13591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9072045111842044e-05,1.632849040689166e-05,3.337662410629605e-05,0.0003216543601780586,0.00014794202228429754,0.0043916087100299706,0.008586811803809269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FGFR1 + NCAM1
O95727 + Q9BY67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012347112700631158,0.0,0.0,0.014480213414628906,0.0019455170625519713,0.004873722933979252,0.0011672264338145055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CADM1 + CRTAM
Q9BY67 + Q9BY67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02468725901020541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CADM1 + CADM1
P06734 + P19022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04136339423251911,0.01216955756942184,0.00023976593580954386,0.0,6.498900969376109e-05,0.0010917322236956295,0.0,0.010161958668589932,0.002990941359257704,5.8943578292058874e-05,0.0,1.597683792198268e-05,0.0002683836088976932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CDH2 + FCER2
Q12918 + Q9UHP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102586227143405,1.4611908779293117,2.7177402920456473,5.663848855519689,0.0,0.0,0.0,0.17801143100393801,0.12414564763662383,0.22934750227804557,0.47147920575091007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEC2D + KLRB1
O75144 + Q9Y6W8,1.983562420485681,2.8513509779627997,2.8290363044837816,0.0,2.867752984873345,2.857304084226012,2.870206501941821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7445382475705737,2.1735189512724036,2.158637619065063,0.0,2.1851045899814245,2.1776567417860413,2.186888991156586,0.4872583724666928,0.521108295004745,0.518444618015617,0.0,0.5234441108301979,0.5219135726858202,0.5238274163979888,0.40250202062871554,0.42907157399764895,0.4269111488594284,0.0,0.43097726812207426,0.4297273717961225,0.43129100753228045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICOS + ICOSLG
O14836 + Q9Y275,75.96923966058388,6.298463810447082,2.309883198991578,51.16600454825035,2.4313988553185695,3.2869280855198184,7.81647989652177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061038336900232,3.0595706959550517,2.3049661029596535,3.0610031380625564,2.4252388242413163,3.0410049215609973,3.0600605499204208,0.3840649447002349,0.3839676499331448,0.3837492643277284,0.38406090928456393,0.38376847015210713,0.38385821539177,0.3839892037550454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNFRSF13B + TNFSF13B
Q02223 + Q9Y275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNFRSF17 + TNFSF13B
P16410 + P42081,0.0,0.3415262509733328,0.12746833353754106,0.0,0.3058643065806308,0.2683950266021444,0.10800477408734643,0.0,1.3747969859777847,0.4844707762315874,0.0,1.2193582930604077,1.0591872102708209,0.4083992470679494,0.0,1.9943307373109391,0.6846904805516019,0.0,1.7605203087840628,1.5219575646817987,0.575954661270476,0.0,2.043796020899986,0.7004146981911248,0.0,1.80358930929631,1.5586713519762583,0.5890977319414681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03017431545262106,0.011494569492089823,0.0,0.02711069481212114,0.023872076960223865,0.009758841753971126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD86 + CTLA4
P10747 + P42081,0.6635148983079233,0.05380670019169287,0.44288352641507345,0.05193576359667418,1.2334444373743167,0.8898561885168448,0.08909162986238073,3.4809698636099284,0.272558950454318,2.297152298672529,0.26304918232294483,6.61074759822543,4.715114114437142,0.45234089915911113,6.310223232566571,0.47789312606829526,4.117181001810238,0.461168761065494,12.258259080857982,8.636318671122027,0.7947464095861676,6.603455847442476,0.4984280069426461,4.303461230934673,0.4809799280122604,12.858947207048516,9.047515048798616,0.8290613923084607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055045996659828234,0.004498934960693646,0.03683294059398179,0.0043426258437619936,0.10187177739933873,0.07366839425166916,0.00744519829753898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD28 + CD86
P04216 + P20702,0.34114183752262583,17.679494889210503,17.7977373982269,17.77960134328282,0.4704712468627612,12.02421720819648,17.714521949737673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894105866258073,31.05904436709028,31.272173704196575,31.2398349445682,0.537702369485693,17.554223985532033,31.12274505692676,0.30918991513012273,13.035322590248597,13.121739055587796,13.108435616485622,0.4259361674460749,9.343896824167716,13.060843836505853,0.25898927037870845,8.466460472984465,8.522105987650548,8.51350881813164,0.3560041877015152,6.343562797918311,8.482845293695561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITGAXB2 + THY1
P04216 + P11215,14.418577913817472,17.764488547891233,17.648600128477597,16.929331011538068,8.724888148049097,17.527173345786196,17.79949133311493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.40796208407881,31.213632352153354,31.00680582269979,29.66878861015124,12.702567878715218,30.787456102873193,31.275616886936405,10.748455515622865,13.097243267860904,13.012260667698342,12.492125367823292,6.851148250871528,12.923584837596024,13.122980207980618,7.051085190163555,8.506208106894974,8.451305378189659,8.119790718882967,4.720338128110743,8.394248020017756,8.522879078969709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITGAMB2 + THY1
P41217 + Q8TD46,5.142764599474312,11.563802660212552,0.8377760691848195,32.90124823135771,14.356982700988286,8.382951137770192,2.1817197595806377,0.2527828022431322,0.42331237683976575,0.053330635429158946,0.6606522533883563,0.47313204746960125,0.3513110692060266,0.12722772162378426,4.322934865063541,9.32600157229388,0.7205972589110843,21.95888992776359,11.340626076760064,6.908455584878421,1.8638739342880513,3.177521741557115,6.373390069146218,0.5548099268583186,12.441398769373627,7.513124042029148,4.8952397123549325,1.4150053200332415,2.2851934649525933,4.319970997281487,0.4182398338999942,7.670332178072524,4.989126105724395,3.409940531912204,1.050724178957008,4.125774503461226,8.797113343209205,0.6924429192301176,19.921970555187965,10.63905554131387,6.555835559365651,1.787415303282181,4.115711867896014,8.77030055174361,0.6910038523403266,19.823385105903352,10.603652896604448,6.537886757760994,1.7835081260242305,CD200 + CD200R1
Q495A1 + Q92692,0.015875531304875068,0.251661004652469,0.009882709267145628,0.45931084065948014,0.17868758037118582,0.3086885519729421,0.05395863735178352,0.017484174643737305,0.2774705139498188,0.010883799451306686,0.5069091523234768,0.19694543869155368,0.34043785858606057,0.0594369206001808,0.016435401924525195,0.2606378487854073,0.010231133459569719,0.4758564879374063,0.18503916219075123,0.31972957157151427,0.055865092923578885,0.02569575723418538,0.4099777638267277,0.01599329011015982,0.7525420122532189,0.2905146354728245,0.5036695219314886,0.0874274284305514,0.007891867592952906,0.1243749859210368,0.004913519973118952,0.2258612694693234,0.08846867054309726,0.1523469131518702,0.02679780002161536,0.029197920021204027,0.46684053069888165,0.018172104227510033,0.8585426671259917,0.3305904559905599,0.5738238199230388,0.09937684563679383,0.012790623542557,0.2023139856677858,0.00796276489062464,0.36854439419851204,0.1437466838638457,0.24802884025790206,0.04345796845378658,PVRL2 + TIGIT
P15151 + Q495A1,0.0,4.707726434134766,1.001153083524195,0.0,0.1427774472886063,0.0,2.7730463087300703,0.0,4.716366006841828,1.0015178951698767,0.0,0.14281832589996402,0.0,2.7749151771215135,0.0,4.711293674098163,1.0012896148590178,0.0,0.1427926008244329,0.0,2.7737668023849054,0.0,4.731297538998381,1.0025912917156612,0.0,0.1429462285351546,0.0,2.7795205012898423,0.0,3.229475722647656,0.996122769327513,0.0,0.142317402849091,0.0,2.69860368263241,0.0,4.733588606610606,1.0028481091736525,0.0,0.14297864844818875,0.0,2.7804607757189093,0.0,4.654166486099417,1.0001341572241964,0.0,0.14266953765262125,0.0,2.766708715944599,PVR + TIGIT
P08514 + P29965,10.135071743670494,10.156741905064735,10.15634149581797,10.079264126896058,1.7765533869084429,5.751022483627164,0.3541834846642322,2.6384808680209204,2.643575789245517,2.6434735583573,2.628469474933855,1.556355265002551,2.5134001702592537,0.3345408330710036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.219606919697483,16.257541183162687,16.25689007591751,16.088584053875515,1.792461442069058,5.884289095595196,0.3566583300642314,6.4539350277050715,6.467046629460924,6.466794083564423,6.424649529891045,1.7479451090906677,5.226459085337025,0.35036362883612027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD40LG + ITGA2BB3
P25942 + P29965,10.158445762257202,3.4685782509958,10.085778466614208,9.50851069646746,1.4468353548264643,0.7281120889483255,8.218159686866025,2.644015279102632,2.532662025594594,2.635756946179556,2.629346020664452,1.4059680946968949,0.7157210785594174,2.6249616388460266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.260288724388488,3.478959834308749,15.258411746871982,10.056475128922614,1.4497100718170293,0.7293870437105987,8.35214899067151,6.468126705764178,3.442475571882804,6.439721934523511,6.39610591090041,1.441745287585095,0.7260368415066623,6.338586285676357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD40 + CD40LG
P08648 + P29965,1.008853681045438,10.111449951845401,9.762638498525751,10.105173394943861,9.814789498456026,9.93604667552599,10.04847634850833,0.7839674713215294,2.632351955628323,2.569839088243153,2.6308740762843144,2.577256248495223,2.596697425888351,2.618281136144496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039195552711572,16.181966589279057,15.352652618657917,16.171026597423364,15.509642697990646,15.826629181178529,16.066675471545967,0.9622421141644559,6.438902849412173,6.256259342746215,6.435100681913738,6.280450974584234,6.3404825618549765,6.401761678788688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD40LG + ITGA5B1
